guid,title,link,journal,pubDate,score,reasons,matched_themes,scored_at,topic
https://www.sciencedirect.com/science/article/pii/S0304389426015013,Magnetite-facilitated AHL-mediated quorum sensing enhances nitrate removal and mitigates nitrous oxide emissions in constructed wetlands under polycyclic aromatic hydrocarbons stress,https://www.sciencedirect.com/science/article/pii/S0304389426015013?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426014366,Tire wear particle and leachate induce oxidative stress and reshape the rice rhizosphere soil system: Multi-omics evidence of tissue-specific phytotoxicity,https://www.sciencedirect.com/science/article/pii/S0304389426014366?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426015207,"Advances in multispectral and hyperspectral inversion for soil heavy metal contamination: Mechanisms, machine learning algorithms, and future perspectives",https://www.sciencedirect.com/science/article/pii/S0304389426015207?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426015165,The heterogeneous reactions of nitrophenols and their impact on HONO generation: The influence of mineral dusts,https://www.sciencedirect.com/science/article/pii/S0304389426015165?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,Surface/marine/atmospheric study outside Jaehoon's core groundwater-subsurface domain.,out-of-domain,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426014871,Decoupling fluorescence attenuation from structural degradation of carbon dots in soil leachates using bispectral monitoring,https://www.sciencedirect.com/science/article/pii/S0304389426014871?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426015141,Advancing the identification of toxic by-products in disinfected water by integrating effect-directed analysis and nontarget screening,https://www.sciencedirect.com/science/article/pii/S0304389426015141?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426014950,Enhanced mobility and reversibility of biodegradable compared to non-biodegradable nanoplastics: Influence of goethite-coated sand and chlortetracycline hydrochloride coexistence,https://www.sciencedirect.com/science/article/pii/S0304389426014950?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426014809,Efficient U(VI) immobilization of uranium-contaminated soil mediated by Fungal-Bacterial Consortia,https://www.sciencedirect.com/science/article/pii/S0304389426014809?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,4,"Radionuclide in environmental context, peripheral to Jaehoon's HLW disposal and groundwater work.",radionuclide,2026-05-31T23:24:41.753256+00:00,hlw-radionuclide
https://www.sciencedirect.com/science/article/pii/S030438942601513X,Utilizing machine learning to accelerate the identification and quantification of plastics or microplastics via only their basic elemental compositions,https://www.sciencedirect.com/science/article/pii/S030438942601513X?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426014998,Retinoic acids can hinder molting and development of the marine copepod Tigriopus japonicus in the coastal environment,https://www.sciencedirect.com/science/article/pii/S0304389426014998?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,Surface/marine/atmospheric study outside Jaehoon's core groundwater-subsurface domain.,out-of-domain,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426013774,"Linking land use, pesticide pollution, and bacterioplankton responses to enhance small stream resilience",https://www.sciencedirect.com/science/article/pii/S0304389426013774?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S030438942601486X,Horizontal and vertical distributions of microplastics and their water–sediment partitioning in a macrotidal estuarine embayment: Implications for coastal sequestration potential,https://www.sciencedirect.com/science/article/pii/S030438942601486X?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,Surface/marine/atmospheric study outside Jaehoon's core groundwater-subsurface domain.,out-of-domain,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426014755,Enhanced anti-toxicity memory of Cr(VI)-4-CP stressed denitrification by bio-promoter: Microbial cooperation and multi-path electron transfer drive toxics transformation-migration,https://www.sciencedirect.com/science/article/pii/S0304389426014755?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426014731,Asymmetric Co-O-La coordination achieves biocompatible and selective generation of high-valent cobalt-oxo species for boosting water purification,https://www.sciencedirect.com/science/article/pii/S0304389426014731?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426015025,Weathering of scorodite by root exudates: Arsenic dissolution and solid-phase speciation,https://www.sciencedirect.com/science/article/pii/S0304389426015025?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426013828,Cellular and signaling mechanisms of cyantraniliprole toxicity in the nontarget organism Bombyx mori,https://www.sciencedirect.com/science/article/pii/S0304389426013828?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426014718,Single-cell RNA sequencing reveals cadmium-induced cell-type-specific mechanisms of developmental neurotoxicity in human cortical organoids,https://www.sciencedirect.com/science/article/pii/S0304389426014718?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426014652,Flow–electrode capacitive deionization using citric–acid–modified biochar for efficient treatment of acidic electroplating wastewater,https://www.sciencedirect.com/science/article/pii/S0304389426014652?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426014901,Environmental drivers of high-risk antibiotic resistance genes propagation in the plastisphere unveiled by meta-analysis and interpretable machine learning,https://www.sciencedirect.com/science/article/pii/S0304389426014901?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S030438942601472X,Boosting H 2 O 2 activation to hydroxyl radicals via electronic modulation of asymmetric Fe-O 3 Cl 1 -C catalysts for water decontamination,https://www.sciencedirect.com/science/article/pii/S030438942601472X?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426014093,"The One Health resistome: Integrating environmental, microbial, and human antimicrobial resistance surveillance and risk analysis in the digital age",https://www.sciencedirect.com/science/article/pii/S0304389426014093?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426013634,Subcellular distribution of trace elements including rare earth elements in native and caged Dreissena polymorpha in the Deûle River (France),https://www.sciencedirect.com/science/article/pii/S0304389426013634?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426014500,"PFAS contamination in agricultural systems near an active war zone: Sources, distribution, and crop uptake",https://www.sciencedirect.com/science/article/pii/S0304389426014500?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,Surface/marine/atmospheric study outside Jaehoon's core groundwater-subsurface domain.,out-of-domain,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426014949,Microplastic source–sink coupling in water–sediment–fish intestine systems and its effects on fish reproductive health,https://www.sciencedirect.com/science/article/pii/S0304389426014949?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426015050,Optimizing dual-active-site electrocatalysts for adsorption and hydrogenation for efficient nitrate-to-ammonia,https://www.sciencedirect.com/science/article/pii/S0304389426015050?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
https://www.sciencedirect.com/science/article/pii/S0304389426013658,LIBS and Raman spectroscopy for stand-off material and contamination characterisation on a robot for the nuclear industry,https://www.sciencedirect.com/science/article/pii/S0304389426013658?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,4,"Radionuclide in environmental context, peripheral to Jaehoon's HLW disposal and groundwater work.",radionuclide,2026-05-31T23:24:41.753256+00:00,hlw-radionuclide
https://www.sciencedirect.com/science/article/pii/S030438942601366X,A portable source-informed machine learning framework for predicting heavy metals in legacy smelting sites with strong spatial heterogeneity,https://www.sciencedirect.com/science/article/pii/S030438942601366X?dgcid=rss_sd_all,Journal of Hazardous Materials,15 July 2026,2,"Not related to hydrogeochemistry, groundwater, or isotope topics in Jaehoon's research profile.",unrelated,2026-05-31T23:24:41.753256+00:00,other
